ACCOUNT_NUM;FLG_202201;FLG_202202;FLG_202203;FLG_202204;FLG_202205;FLG_202206;DEEP_CHANNELS_202201;DEEP_CHANNELS_202202;DEEP_CHANNELS_202203;DEEP_CHANNELS_202204;DEEP_CHANNELS_202205;DEEP_CHANNELS_202206;DEEP_CARDS_202201;DEEP_CARDS_202202;DEEP_CARDS_202203;DEEP_CARDS_202204;DEEP_CARDS_202205;DEEP_CARDS_202206;DEEP_CHECKING_202201;DEEP_CHECKING_202202;DEEP_CHECKING_202203;DEEP_CHECKING_202204;DEEP_CHECKING_202205;DEEP_CHECKING_202206;DEEP_BILLS_202201;DEEP_BILLS_202202;DEEP_BILLS_202203;DEEP_BILLS_202204;DEEP_BILLS_202205;DEEP_BILLS_202206;DEEP_CREDIT_202201;DEEP_CREDIT_202202;DEEP_CREDIT_202203;DEEP_CREDIT_202204;DEEP_CREDIT_202205;DEEP_CREDIT_202206;DEEP_INVESTMENTS_202201;DEEP_INVESTMENTS_202202;DEEP_INVESTMENTS_202203;DEEP_INVESTMENTS_202204;DEEP_INVESTMENTS_202205;DEEP_INVESTMENTS_202206;DEEP_PAYMENTS_202201;DEEP_PAYMENTS_202202;DEEP_PAYMENTS_202203;DEEP_PAYMENTS_202204;DEEP_PAYMENTS_202205;DEEP_PAYMENTS_202206;DEEP_PIX_202201;DEEP_PIX_202202;DEEP_PIX_202203;DEEP_PIX_202204;DEEP_PIX_202205;DEEP_PIX_202206;AMP_202201;AMP_202202;AMP_202203;AMP_202204;AMP_202205;AMP_202206
319;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;0;0;0;0;0;192
536;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;4;8;8;4;8;0;0;0;0;0;0;0;0;0;0;0;8;0;28;8;12;4;0;0;56;28;148;136;48;8;88;44;168;148;68;8
111;1;1;1;1;1;1;0;0;0;0;0;0;0;2;2;2;2;2;0;0;0;0;0;0;6;2;2;2;2;0;0;2;0;0;0;2;0;0;0;0;0;0;2;6;6;6;8;2;54;78;72;120;102;102;62;90;82;130;114;108
58;1;1;1;1;1;1;0;0;0;0;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;120;150;300;240;144;102;126;150;306;240;144
574;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;10;0;0;0;0;2;2;0;0;0;0;0;0;0;2;24;2;2;14;28;24;50;32;38;178;28;26;76;34;44;204
90;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;10;2;10;12;8;6;12;2;10;14;8;8
426;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;66;0;0;0;0;46;68
868;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;0;6;8;4;8;4;0;6;8;4
192;1;1;1;1;1;1;0;0;0;0;0;0;0;0;4;4;0;4;20;8;8;20;4;20;0;4;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;12;12;8;4;8;12;20;40;52;52;60;44;52;64;76;84;76;84
765;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;18;12;6;10;0;0;18;12;8;12;0;2
936;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;28;20;0;0;0;8;28;20;0;0;0
506;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;4;8;4;0;0;0;0;0;4;0;0;0;0;0;0;0;4;4;4;4;8;80;64;92;220;196;168;84;72;96;228;208;184
13;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;6;2;2;2;2;2;2;0;0;0;0;0;0;2;0;0;0;0;0;2;4;2;2;4;2;34;46;44;40;40;70;40;54;50;44;46;80
735;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;8;0;4;0;0;0;8;0
872;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;46;8;30;0;0;2;46;8;30
220;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;12;16;38;64;0;0;14;16;42;66
901;1;1;1;1;1;1;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;4;2;6;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;6;4;4;4;4;0;6;2;4;2;4;8;14;12;10;8;12
24;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;4;8;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;8;4;4;4;12;40;28;48;16;36;24;48;44;56;24;44
407;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;9;14;0;0;0;3;12;17
708;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0
712;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;2;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;4;2;4;14;2;2;24;16;16;20;26;34;28;18;22;36;32;44
34;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;2;8;0;2;12;2;10;4;4;4;4;2;14;12;4;6;20
852;1;1;1;1;1;1;0;0;0;0;0;0;0;4;4;4;4;4;0;4;4;0;0;4;0;0;4;4;0;4;0;0;0;4;0;0;0;0;0;0;0;0;4;32;48;44;36;20;64;92;68;72;76;72;68;132;128;128;116;104
956;1;1;1;1;1;1;0;0;0;0;0;0;0;4;8;0;4;4;0;0;0;12;8;12;0;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;12;4;4;4;12;28;16;8;20;32;12;44;40;28;40;52
694;1;1;1;1;1;1;0;0;0;0;0;0;16;0;8;0;16;0;8;8;8;0;8;0;16;24;16;8;16;8;0;0;0;0;0;0;0;0;0;16;0;8;40;64;40;48;8;16;272;312;376;304;264;360;352;408;448;376;312;392
66;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;2;2;8;10;10;12;12;8;0;0;0;0;0;0;0;0;0;0;0;0;28;18;32;24;28;38;44;24;32;50;12;28;80;54;74;88;54;76
623;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;20;20;16;24;16;0;0;0;0;0;0;0;0;0;0;0;0;12;20;36;32;28;16;8;20;20;44;44;40;32;60;76;92;96;72
949;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;12;20;32;32;28;0;12;20;36;36;28;0
959;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
491;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;4;6;10;2;2;4;4;6;11;2;2
760;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;4;6;0;0;6;0;56;34;2;2;12;4;68;48;2;2;18;4
346;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;4;2;14;8;2;0;4;4;4;4;2;2;18;14;36;24;12;26;28;20;56;36;16;28
905;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;8;16;4;12;44;16;28;56;44;172;48;32;36;76;48;184
839;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;4;6;0;0;0;0;0;0;4;4;4;4;8;0;34;18;50;26;56;48;38;22;54;30;70;58
397;1;1;1;1;1;1;0;0;0;0;0;0;2;2;2;2;2;2;2;8;6;4;2;4;2;2;2;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;8;6;6;6;6;8;22;28;22;22;42;52;36;46;38;38;54;66
326;1;1;1;1;1;1;0;0;0;0;0;0;4;4;4;4;0;4;0;0;0;0;4;0;4;12;0;12;4;4;0;0;0;0;0;8;0;0;0;0;0;0;8;0;8;4;0;0;24;24;20;44;96;144;40;40;32;64;104;160
255;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;28;40;64;80;84;48;28;40;64;80;84
288;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;4;0;2;2;2;2;4
748;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;28
910;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0
250;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;12;8;8;12;10;36;38;58;50;50;54;40;50;66;60;62;64
845;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;2;2;33;37;35;2;2;3;36;39;37
581;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;2;0;14;10;18;6;48;64;16;12;18;8;50;64
18;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;2;2
860;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;16;20;8;8;10;2;16;20;8;8;10
584;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;0;0;0;0;2;6
822;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;4;0;0;0;2;4;4
121;1;1;1;1;1;0;0;0;0;0;0;0;4;4;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;36;32;12;16;16;0;32;72;56;56;20;0;76;116;68;72;36;0
95;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;2;0;0;4;4;2;0;2;4;2;2;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;12;4;4;6;6;4;82;80;44;32;56;56;100;90;50;40;70;66
665;1;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;3;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;5;3;7;6;5;1;28;27;24;25;46;22;33;32;35;33;54;25
529;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;4;2;4;2;4;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;4;4;0;2;2;6;0;2;0;14;12;18;8;12;4
800;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;4;8;4;4;4;4;4;10;24;22;16;8;10;18;30;28;22;14
878;1;1;1;1;1;1;0;0;0;0;0;0;0;0;4;4;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;48;48;24;40;56;44;60;48;28;44;64;48
383;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;6;6;14;8;14;18;28;6;14;12;16;20;34
469;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0
768;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;4;6;6;4;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;2;2;6;40;56;68;48;72;66;50;62;74;56;80;76
381;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;16;0;0;8;0;0
540;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;28;10;12;10;12;8;30;12;14;12;14;10
4;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;12;0;4;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;4;0;0;0;4;8;0;24;12;8;0;12;4;24;20;4;8;20;20;52;40;12
399;1;1;1;1;1;1;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;4;4;16;40;48;16;12;8;24;44;48;16
108;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;6;6;44;52;82;60;94;70;44;52;84;68;108;78
27;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;0;16;16;20;42;32;60;22;18;24;48;34;62
745;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;2;0;2;0;0;28;26;40;28;48;40;28;30;40;30;48;42
702;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
37;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;4;8;8;8;2;4;4;8;8;8
121;1;1;1;1;1;1;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;18;12;10;20;8;14;32;20;10;46;22;44;52;34;20;66;30;60
781;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;26;34;10;16;24;8;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;4;0;0;2;26;28;32;26;20;34;58;66;46;46;44;44
787;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;2;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;6;8;14;2;8;4;18;22;16;6;10;4;26;38;30
327;1;1;1;1;1;1;0;0;0;0;0;0;4;4;4;4;4;4;0;0;0;0;0;0;8;8;8;4;8;4;0;0;0;0;0;0;0;0;0;0;0;0;16;12;8;20;32;0;48;44;32;56;40;24;76;68;52;84;84;32
289;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;32;40;8;16;24;24;8;16;8;16;0;0;0;0;0;0;0;0;8;16;0;0;0;0;72;144;136;72;80;104;104;160;48;128;96;136;224;376;200;232;200;264
800;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6;10;6;8;10;14;6;6;0;2;4;4;0;0;0;0;0;0;0;0;0;0;0;0;2;6;8;10;8;12;106;48;92;76;106;122;120;70;106;96;128;152
660;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;8;0;0;0;0;8;16;16;0;0;0;0;8;0;0;0;0;0;0;0;40;40;48;24;40;24;336;136;192;200;232;112;376;184;248;240;304;152
512;1;1;0;1;1;1;0;0;0;0;0;0;2;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;2;2;2;0;4;8;4
650;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;2;0;4;6;6;16;34;34;48;32;22;20;36;34;52;42;28
949;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;4;4;0;2;6;20;36;6;26;2;8;24;40;10;28
34;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;6;6;18;24;24;24;6;6;18;24;24
92;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;4;6;8;8;6;6;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;2;2;4;42;62;88;78;38;38;50;68;102;90;46;48
641;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;4;0;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;8;10;8;8;8;4;10;26;32;28;14;48;20;40;44;42;28;54
699;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;4;0;14;10;2;14;10;6;12;16;8;8;14;6;26;26;10;26
721;1;1;1;1;1;1;0;0;0;0;0;0;2;2;2;6;2;0;0;4;6;6;0;4;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;2;0;2;2;2;4;50;52;76;76;64;100;54;60;86;90;68;110
743;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;12;12;24;44;60;20;12;12;28;44;60;20
303;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;6;18;28;18;0;0;8;22;28;18
453;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;12;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;6;0;0;0;0;6;12;0;0;24;42;6;24;12;0;30;42
42;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;16;8;4;12;0;0;0;0;0;0;4;0;0;0;0;0;0;28;36;20;12;24;20;32;24;44;44;36;88;68;76;72;60;72;112
437;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;8;4;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;170;4;0;8;4;38;178
122;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;50;58;32;78;82;0;52;60;32;80;90
413;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;6;8;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;2;2;6;8;8;4
918;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;4;0;4;8;0
574;1;1;1;1;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;2;2;2;2;10;4;2;2;2;2
637;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;2;2;0;0;4;4;2;2
661;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2
278;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;24;34;40;22;30;38;30;34;40;22;32;38
373;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;6;0;0;12;12;6;6;12;12;0;6;0;0;0;0;0;0;0;0;0;0;42;84;24;60;60;24;66;90;42;96;102;120;126;198;72;168;174;156
756;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;6;24;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;42;120;12;12;12;6;54;150;12;12;18;12
212;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;18;0;12;6;0;24;0;0;0;0;0;0;0;0;0;0;0;12;12;0;42;18;6;66;6;186;216;228;168;288;144;186;270;258;174;390;180
814;1;1;1;1;1;1;0;0;0;0;0;0;0;4;2;2;2;2;0;0;0;0;0;0;22;0;4;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;14;6;6;2;4;0;42;36;34;12;22;12;78;48;48;16;28;14
1000;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;4;4;0;0;0;2;6;4
176;1;1;1;0;0;1;0;0;0;0;0;0;8;0;0;0;0;0;0;8;8;0;0;0;40;24;24;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;40;8;16;0;0;8;96;88;56;0;0;32;184;128;104;0;0;48
102;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;18;6;12;36;12;0;6;6;6;6;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;18;18;24;42;42;48;42;30;42;84;60;60
363;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;12;4;4;10;56;2;12;4;4;12;56
485;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;2;2;2;0;0;0
278;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;16;4;0;0;8;16;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;4;4;0;0;0;0;0;0;20;12;0;0;12;24
213;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;21;0;0;35;7;91;182;147;140;168;147;112;217;147;140;203;154
102;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;6;0;0
114;1;1;1;1;1;1;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;0;2;6;0;8;4;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;4;0;2;30;44;34;30;44;56;32;48;42;36;60;70
383;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;8;10;2;0;4;0;24;44;2;6;22;0;34;58;4;6;32
345;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;0;8;6;22;10;30;34;40;42;24;16;34;34;48;48
283;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;4;0;4;0;0;8;20;76;28;28;24;8;24;76;36;32;24
