oid_usuario;oid_conta;num_conta;nom_transacao;NUM_ANO_MES;qtd_transacao
4000585;6357915;21563;Pagamentos;202203;20
1468457;6052574;20150;Pagamentos;202204;2
4000585;6357915;21563;Cartões;202201;4
5256743;4335439;15016;Conta Corrente;202206;4
4355520;4221924;14010;Convênios;202206;8
4687588;1506985;1635;Cartões;202205;4
1468457;6052574;20150;Convênios;202201;4
4544015;1481231;795;Cartões;202201;2
6488497;5406968;18015;Pagamentos;202205;4
4000585;6357915;21563;Pagamentos;202205;36
1468457;6052574;20150;Conta Corrente;202206;4
5256743;4335439;15016;Pagamentos;202202;2
4431845;1518301;2569;Conta Corrente;202202;2
5256743;4335439;15016;Cartões;202202;2
5256743;4335439;15016;Cartões;202206;2
4687588;1506985;1635;Cartões;202206;8
4544015;1481231;795;Cartões;202204;2
6487841;3269570;12823;Conta Corrente;202206;2
1507783;6429413;22217;Conta Corrente;202201;2
4355520;4221924;14010;PIX;202204;74
5744764;1953405;6696;PIX;202204;14
4687588;1506985;1635;PIX;202201;60
4687588;1506985;1635;PIX;202203;104
4000585;6357915;21563;PIX;202204;36
1700637;3758905;6947;PIX;202206;16
6929338;2152244;6084;PIX;202203;4
6488497;5406968;18015;PIX;202206;2
1468457;6052574;20150;PIX;202206;30
2200021;6663463;23337;PIX;202205;30
1507783;6429413;22217;PIX;202201;6
1507783;6429413;22217;PIX;202204;4
1950863;4710884;3263;PIX;202205;2
1950863;4710884;3263;PIX;202206;4
5744764;1953405;6696;PIX;202206;26
6488497;5406968;18015;PIX;202203;2
1495629;3827486;14036;PIX;202203;4
1495629;3827486;14036;PIX;202204;10
5256743;4335439;15016;PIX;202203;14
5256743;4335439;15016;PIX;202204;2
3412911;2384643;10057;PIX;202201;8
6487841;3269570;12823;PIX;202204;2
4000585;6357915;21563;PIX;202202;20
5182590;2027429;6122;Conta Corrente;202206;18
3924573;1598233;4880;Conta Corrente;202201;4
4958417;5609227;18724;Convênios;202206;18
2062772;5123355;17027;Pagamentos;202203;4
4958417;5609227;18724;Pagamentos;202205;30
3924573;1598233;4880;Conta Corrente;202203;2
4958417;5609227;18724;Convênios;202205;12
3924573;1598233;4880;Pagamentos;202202;2
1594093;5056526;16683;Pagamentos;202205;32
3924573;1598233;4880;Investimentos;202204;8
5975447;1586331;1490;Pagamentos;202204;8
5423021;1580455;6645;Convênios;202201;4
5975447;1586331;1490;Pagamentos;202203;44
3924573;1598233;4880;Investimentos;202205;8
4958417;5609227;18724;Convênios;202201;18
5347161;1550665;3573;Pagamentos;202202;4
1581187;3041915;12440;Pagamentos;202206;8
2062772;5123355;17027;Conta Corrente;202203;4
1594093;5056526;16683;Pagamentos;202203;8
5182590;2027429;6122;Conta Corrente;202205;6
1574935;2022228;6955;Pagamentos;202203;6
1542743;2144927;8729;Convênios;202204;4
3924573;1598233;4880;Investimentos;202203;8
5975447;1586331;1490;Conta Corrente;202205;8
1574935;2022228;6955;Pagamentos;202201;10
3169556;1588999;7072;Convênios;202206;8
2057038;4496243;15512;Investimentos;202205;4
2057038;4496243;15512;Convênios;202202;2
5182590;2027429;6122;Conta Corrente;202204;9
5347161;1550665;3573;Crédito;202202;2
2191876;4875200;16101;Cartões;202202;2
5975447;1586331;1490;Conta Corrente;202204;16
5182590;2027429;6122;Pagamentos;202201;51
5182590;2027429;6122;Convênios;202205;9
1594093;5056526;16683;Convênios;202206;4
5182590;2027429;6122;Pagamentos;202204;9
1584065;4572599;15539;Pagamentos;202201;32
3924573;1598233;4880;Pagamentos;202204;2
5347161;1550665;3573;Pagamentos;202206;6
3924573;1598233;4880;Investimentos;202202;6
4720758;1523956;1058;Conta Corrente;202203;8
2062772;5123355;17027;Pagamentos;202205;4
2057038;4496243;15512;Investimentos;202202;4
1581187;3041915;12440;Pagamentos;202205;4
2062772;5123355;17027;Conta Corrente;202202;2
2062772;5123355;17027;Pagamentos;202204;4
5144095;4284805;14699;Convênios;202203;4
3924573;1598233;4880;Cartões;202204;2
1581187;3041915;12440;Crédito;202206;4
3924573;1598233;4880;Cartões;202205;2
5423021;1580455;6645;Convênios;202206;4
2057038;4496243;15512;Convênios;202203;2
1581187;3041915;12440;PIX;202203;92
1594093;5056526;16683;PIX;202202;44
4805169;2677846;10782;PIX;202204;5
4805169;2677846;10782;PIX;202202;5
1584065;4572599;15539;PIX;202205;32
2057038;4496243;15512;PIX;202202;24
1513810;4879979;16403;PIX;202206;44
4487803;4578678;15741;PIX;202205;4
2765553;5322610;17779;PIX;202206;52
5149421;1874774;8370;PIX;202201;4
5423021;1580455;6645;PIX;202201;52
4811941;5013044;16667;PIX;202203;2
4720758;1523956;1058;PIX;202201;16
5649110;6611869;23191;PIX;202204;16
5649110;6611869;23191;PIX;202206;8
5649110;6611869;23191;PIX;202201;22
5649110;6611869;23191;PIX;202205;8
1542743;2144927;8729;PIX;202206;82
5423021;1580455;6645;PIX;202205;50
5423021;1580455;6645;PIX;202203;28
1574935;2022228;6955;PIX;202202;28
1899660;2538966;10839;PIX;202205;2
2765553;5322610;17779;PIX;202201;44
5149421;1874774;8370;PIX;202206;8
4487803;4578678;15741;PIX;202201;8
4487803;4578678;15741;PIX;202202;8
3924573;1598233;4880;PIX;202203;30
5297765;1595190;2542;PIX;202205;56
7144857;6432502;17752;PIX;202205;4
5297765;1595190;2542;PIX;202203;24
2191876;4875200;16101;PIX;202205;6
2615619;6540510;22845;PIX;202205;4
2615619;6540510;22845;PIX;202201;28
2062772;5123355;17027;PIX;202202;16
5144095;4284805;14699;PIX;202204;28
5144095;4284805;14699;PIX;202201;44
2057038;4496243;15512;PIX;202205;30
1581187;3041915;12440;PIX;202206;168
5423021;1580455;6645;PIX;202204;34
1574935;2022228;6955;PIX;202201;26
1574935;2022228;6955;PIX;202203;38
1574935;2022228;6955;PIX;202205;40
1899660;2538966;10839;PIX;202206;6
5347161;1550665;3573;PIX;202201;34
1590862;1508073;1783;Conta Corrente;202202;4
6932942;5172345;17078;Crédito;202202;8
1590862;1508073;1783;Conta Corrente;202205;6
7060501;5131533;13811;Pagamentos;202201;4
1496747;6560364;22934;Convênios;202206;4
5478736;6353001;21520;Convênios;202206;10
5432368;4388026;15253;Cartões;202202;2
7060501;5131533;13811;Pagamentos;202205;8
7083814;5208439;17302;Conta Corrente;202204;10
6839331;6272778;21130;Conta Corrente;202205;8
7083814;5208439;17302;Cartões;202203;5
4600838;5833669;19364;Convênios;202206;2
5519325;2633177;8249;Conta Corrente;202203;4
1590862;1508073;1783;Pagamentos;202203;4
6745127;6302351;21296;Convênios;202203;4
6234520;6664218;22829;Convênios;202206;6
6234520;6664218;22829;Convênios;202202;6
1496747;6560364;22934;Conta Corrente;202202;20
4600838;5833669;19364;Convênios;202202;4
2718625;6668076;23515;Pagamentos;202204;18
6745127;6302351;21296;Pagamentos;202204;12
1590862;1508073;1783;Conta Corrente;202201;4
6779771;1596281;5207;Cartões;202203;4
1496747;6560364;22934;Conta Corrente;202203;8
6839331;6272778;21130;Conta Corrente;202203;4
7206607;5842765;19402;Pagamentos;202206;2
5478736;6353001;21520;Pagamentos;202204;28
7211050;6353110;21490;Convênios;202206;2
1496747;6560364;22934;Pagamentos;202203;20
6745127;6302351;21296;Pagamentos;202203;16
1592035;6364900;21598;Convênios;202202;4
6245262;5633863;18821;Pagamentos;202206;2
6839458;4319063;14877;Cartões;202203;2
1496747;6560364;22934;Conta Corrente;202206;12
6245262;5633863;18821;Pagamentos;202202;4
6745127;6302351;21296;Pagamentos;202206;16
6234520;6664218;22829;Convênios;202205;4
6853228;5491201;18325;Pagamentos;202202;4
7083814;5208439;17302;Conta Corrente;202202;10
5519325;2633177;8249;Convênios;202203;4
1496747;6560364;22934;Conta Corrente;202201;8
6234520;6664218;22829;Cartões;202202;2
7083814;5208439;17302;Pagamentos;202202;5
6003784;1500379;558;Pagamentos;202203;24
6003784;1500379;558;Convênios;202206;10
7083814;5208439;17302;Conta Corrente;202206;10
5478736;6353001;21520;Pagamentos;202205;34
6853228;5491201;18325;Pagamentos;202201;8
6839331;6272778;21130;Conta Corrente;202204;8
4525850;2464743;10855;Convênios;202202;16
6234520;6664218;22829;Cartões;202204;2
7206607;5842765;19402;Conta Corrente;202202;2
6839458;4319063;14877;Cartões;202204;2
7211050;6353110;21490;Convênios;202205;1
6853228;5491201;18325;Convênios;202203;2
5840867;1503144;1465;Convênios;202201;2
7060501;5131533;13811;PIX;202204;28
1488658;1536241;3409;PIX;202204;4
1488658;1536241;3409;PIX;202203;4
1488658;1536241;3409;PIX;202205;2
7060501;5131533;13811;PIX;202202;12
2535501;6056657;20184;PIX;202206;4
2535501;6056657;20184;PIX;202203;14
6245262;5633863;18821;PIX;202201;16
1496747;6560364;22934;PIX;202202;96
1590862;1508073;1783;PIX;202202;10
2718625;6668076;23515;PIX;202204;102
1491539;1590993;7137;PIX;202202;6
7211050;6353110;21490;PIX;202201;4
4525850;2464743;10855;PIX;202201;156
5840867;1503144;1465;PIX;202201;6
1526890;6453094;22411;PIX;202203;10
6853228;5491201;18325;PIX;202203;44
6492529;1603011;7340;PIX;202204;6
6245262;5633863;18821;PIX;202204;24
1586270;5259574;17523;PIX;202206;54
6956966;5836847;19429;PIX;202205;2
5478736;6353001;21520;PIX;202201;8
1491539;1590993;7137;PIX;202201;4
1600188;5430803;18112;PIX;202202;8
1586270;5259574;17523;PIX;202205;60
7211050;6353110;21490;PIX;202202;5
7083814;5208439;17302;PIX;202201;55
7211050;6353110;21490;PIX;202204;7
7211050;6353110;21490;PIX;202203;1
6245262;5633863;18821;PIX;202203;16
4525850;2464743;10855;PIX;202202;120
6492529;1603011;7340;PIX;202205;4
6779771;1596281;5207;PIX;202202;12
1590862;1508073;1783;PIX;202205;24
6779771;1596281;5207;PIX;202205;24
6003784;1500379;558;PIX;202203;50
6234520;6664218;22829;PIX;202205;54
4600838;5833669;19364;PIX;202202;38
6003784;1500379;558;PIX;202201;28
1526890;6453094;22411;PIX;202206;6
5840867;1503144;1465;PIX;202206;4
1526890;6453094;22411;PIX;202202;2
6839458;4319063;14877;PIX;202205;4
6932942;5172345;17078;PIX;202202;108
5577494;4223257;15067;PIX;202203;2
1657027;5610185;18732;Pagamentos;202204;6
5489216;1721270;7854;Pagamentos;202205;4
6238392;1502127;787;Investimentos;202201;2
1888824;3087756;12564;Convênios;202203;2
5976550;1740246;3816;Pagamentos;202201;1
2315949;5474553;18252;Pagamentos;202205;2
6637551;1939607;8451;Pagamentos;202204;2
1572909;1650135;1112;Convênios;202206;4
6572943;1502549;1040;Convênios;202201;1
6637551;1939607;8451;Pagamentos;202202;8
5976550;1740246;3816;Cartões;202204;1
6572943;1502549;1040;Pagamentos;202202;5
5771908;5834037;19372;Pagamentos;202206;4
4433332;1731738;4332;Pagamentos;202205;2
5976550;1740246;3816;Cartões;202205;2
5489216;1721270;7854;Pagamentos;202203;4
1490472;5429797;18104;Conta Corrente;202201;2
1970546;6421919;17663;Cartões;202206;4
5821851;1864689;8834;Cartões;202206;2
4433332;1731738;4332;Pagamentos;202206;2
5821851;1864689;8834;Cartões;202203;2
6572943;1502549;1040;Conta Corrente;202204;5
6793981;6133554;20605;Conta Corrente;202202;4
1490957;1543647;2194;Pagamentos;202206;12
6572943;1502549;1040;Conta Corrente;202203;2
6115231;6314419;20850;Convênios;202203;4
1572909;1650135;1112;Convênios;202204;2
6235108;1518825;2585;Convênios;202206;2
6572943;1502549;1040;Pagamentos;202206;5
1490472;5429797;18104;Pagamentos;202206;6
6637551;1939607;8451;Pagamentos;202203;10
6581864;2258303;5754;Conta Corrente;202204;6
1490472;5429797;18104;Pagamentos;202204;8
6572943;1502549;1040;Pagamentos;202205;5
5771908;5834037;19372;Convênios;202202;2
1657027;5610185;18732;Pagamentos;202201;6
6572943;1502549;1040;Conta Corrente;202202;1
1490957;1543647;2194;Pagamentos;202204;16
6581864;2258303;5754;Conta Corrente;202205;6
1490957;1543647;2194;Pagamentos;202205;4
6572943;1502549;1040;Crédito;202203;1
5976550;1740246;3816;Cartões;202202;1
4433332;1731738;4332;Pagamentos;202204;2
6235108;1518825;2585;PIX;202206;4
6918040;5730863;19127;PIX;202206;23
1754457;5181688;17191;PIX;202205;32
1754457;5181688;17191;PIX;202202;8
3956446;1578612;5916;PIX;202205;68
1535158;2381185;10391;PIX;202202;28
1535158;2381185;10391;PIX;202205;4
1535158;2381185;10391;PIX;202203;4
5821851;1864689;8834;PIX;202206;66
5821851;1864689;8834;PIX;202203;72
1535158;2381185;10391;PIX;202206;2
1657027;5610185;18732;PIX;202202;10
6637551;1939607;8451;PIX;202205;6
6793981;6133554;20605;PIX;202205;14
5771908;5834037;19372;PIX;202204;28
1490472;5429797;18104;PIX;202201;26
1734029;1482126;256;PIX;202205;30
6920353;6551317;22870;PIX;202202;12
5489216;1721270;7854;PIX;202201;2
2315949;5474553;18252;PIX;202204;14
6235108;1518825;2585;PIX;202203;2
1572909;1650135;1112;PIX;202202;14
6918040;5730863;19127;PIX;202201;19
6918040;5730863;19127;PIX;202205;35
5821851;1864689;8834;PIX;202202;66
1490957;1543647;2194;PIX;202206;172
1970546;6421919;17663;PIX;202203;60
1970546;6421919;17663;PIX;202206;268
6572943;1502549;1040;PIX;202202;31
1745293;2328766;10065;PIX;202206;4
6572943;1502549;1040;PIX;202204;33
6572943;1502549;1040;PIX;202206;47
6581864;2258303;5754;PIX;202201;60
1490957;1543647;2194;PIX;202204;56
1490957;1543647;2194;PIX;202201;44
6920353;6551317;22870;PIX;202205;60
5771908;5834037;19372;PIX;202205;16
5489216;1721270;7854;PIX;202203;20
6920353;6551317;22870;PIX;202203;24
1888824;3087756;12564;PIX;202203;8
1572909;1650135;1112;PIX;202201;52
1498215;1701402;4723;PIX;202201;4
1498215;1701402;4723;PIX;202203;2
1657027;5610185;18732;PIX;202203;12
5770835;4032315;14460;PIX;202203;4
6918040;5730863;19127;Pagamentos;202202;2
6115231;6314419;20850;Pagamentos;202205;12
1490472;5429797;18104;Pagamentos;202202;14
2315949;5474553;18252;Pagamentos;202204;2
5821851;1864689;8834;Pagamentos;202201;4
6115231;6314419;20850;Pagamentos;202203;16
1490472;5429797;18104;Pagamentos;202203;4
5821851;1864689;8834;Cartões;202202;2
3956446;1578612;5916;Pagamentos;202205;8
6115231;6314419;20850;Crédito;202201;4
1490957;1543647;2194;Pagamentos;202202;12
1490472;5429797;18104;Conta Corrente;202206;4
5821851;1864689;8834;Pagamentos;202205;6
1490472;5429797;18104;Pagamentos;202201;4
6572943;1502549;1040;Investimentos;202204;1
5976550;1740246;3816;Cartões;202201;1
1490957;1543647;2194;Convênios;202201;4
6581864;2258303;5754;Pagamentos;202203;12
6918040;5730863;19127;Convênios;202201;1
6581864;2258303;5754;Convênios;202205;24
6918040;5730863;19127;Pagamentos;202203;1
1572909;1650135;1112;Convênios;202201;2
1490957;1543647;2194;Pagamentos;202203;8
6581864;2258303;5754;Convênios;202203;18
1657027;5610185;18732;Convênios;202205;2
6637551;1939607;8451;Convênios;202206;6
3956446;1578612;5916;Convênios;202206;2
5821851;1864689;8834;Cartões;202204;2
6918040;5730863;19127;PIX;202202;22
5771908;5834037;19372;PIX;202203;32
3956446;1578612;5916;PIX;202206;70
1490472;5429797;18104;PIX;202204;84
5821851;1864689;8834;PIX;202201;56
6793981;6133554;20605;PIX;202204;16
6637551;1939607;8451;PIX;202206;22
6637551;1939607;8451;PIX;202204;2
1970546;6421919;17663;PIX;202201;20
6115231;6314419;20850;PIX;202206;36
6115231;6314419;20850;PIX;202205;124
1535158;2381185;10391;PIX;202201;68
4433332;1731738;4332;PIX;202205;24
6572943;1502549;1040;PIX;202203;38
4433332;1731738;4332;PIX;202204;8
1498215;1701402;4723;PIX;202202;2
2446446;6066370;19550;PIX;202205;2
5489216;1721270;7854;PIX;202205;6
5489216;1721270;7854;PIX;202204;36
1490472;5429797;18104;PIX;202205;52
2446446;6066370;19550;PIX;202206;2
2315949;5474553;18252;PIX;202205;20
5770835;4032315;14460;PIX;202202;4
6793981;6133554;20605;PIX;202202;20
1888824;3087756;12564;PIX;202204;28
5771908;5834037;19372;PIX;202202;18
1754457;5181688;17191;PIX;202206;32
1490472;5429797;18104;PIX;202206;34
1490472;5429797;18104;PIX;202202;42
2315949;5474553;18252;PIX;202201;10
6235108;1518825;2585;PIX;202205;4
6920353;6551317;22870;PIX;202204;44
1498215;1701402;4723;PIX;202205;6
1498215;1701402;4723;PIX;202206;2
6581864;2258303;5754;PIX;202202;30
1657027;5610185;18732;PIX;202201;2
1657027;5610185;18732;PIX;202204;14
5770835;4032315;14460;PIX;202205;8
5770835;4032315;14460;PIX;202206;4
5821851;1864689;8834;Cartões;202201;2
1657027;5610185;18732;Pagamentos;202205;8
3956446;1578612;5916;Convênios;202202;2
1970546;6421919;17663;Conta Corrente;202206;36
1754457;5181688;17191;Convênios;202205;4
6793981;6133554;20605;Crédito;202205;2
5771908;5834037;19372;Pagamentos;202203;6
5489216;1721270;7854;Pagamentos;202204;4
5821851;1864689;8834;Cartões;202205;2
1970546;6421919;17663;Conta Corrente;202205;8
1970546;6421919;17663;Pagamentos;202204;4
6115231;6314419;20850;Pagamentos;202204;12
3956446;1578612;5916;Convênios;202205;2
5771908;5834037;19372;Pagamentos;202201;2
6793981;6133554;20605;Conta Corrente;202204;4
1490472;5429797;18104;Pagamentos;202205;10
1970546;6421919;17663;Cartões;202203;4
1657027;5610185;18732;Pagamentos;202202;4
6581864;2258303;5754;Pagamentos;202205;42
2315949;5474553;18252;Pagamentos;202201;4
1754457;5181688;17191;Conta Corrente;202203;4
1888824;3087756;12564;Pagamentos;202202;4
2315949;5474553;18252;Pagamentos;202203;2
3956446;1578612;5916;Pagamentos;202201;12
1970546;6421919;17663;Cartões;202205;4
5489216;1721270;7854;Pagamentos;202202;2
6572943;1502549;1040;Pagamentos;202204;3
3956446;1578612;5916;Convênios;202204;4
1888824;3087756;12564;Pagamentos;202201;6
5821851;1864689;8834;Pagamentos;202203;6
6115231;6314419;20850;Convênios;202204;4
1754457;5181688;17191;Cartões;202205;4
5821851;1864689;8834;Pagamentos;202206;6
6115231;6314419;20850;Convênios;202205;4
1970546;6421919;17663;Cartões;202204;4
6572943;1502549;1040;Pagamentos;202203;5
5821851;1864689;8834;Pagamentos;202202;6
1754457;5181688;17191;Conta Corrente;202205;16
3956446;1578612;5916;Pagamentos;202204;2
1970546;6421919;17663;Pagamentos;202203;4
6793981;6133554;20605;Conta Corrente;202206;2
1490472;5429797;18104;Convênios;202202;2
6918040;5730863;19127;PIX;202204;32
3956446;1578612;5916;PIX;202201;70
3956446;1578612;5916;PIX;202203;62
1734029;1482126;256;PIX;202204;26
1970546;6421919;17663;PIX;202204;112
6793981;6133554;20605;PIX;202206;18
6793981;6133554;20605;PIX;202201;10
6637551;1939607;8451;PIX;202202;24
3956446;1578612;5916;PIX;202204;76
1572909;1650135;1112;PIX;202206;16
1490472;5429797;18104;PIX;202203;62
5821851;1864689;8834;PIX;202205;58
5771908;5834037;19372;PIX;202201;26
5771908;5834037;19372;PIX;202206;34
6115231;6314419;20850;PIX;202204;148
4433332;1731738;4332;PIX;202206;16
1888824;3087756;12564;PIX;202206;4
1888824;3087756;12564;PIX;202205;2
1490957;1543647;2194;PIX;202202;16
5489216;1721270;7854;PIX;202202;6
6920353;6551317;22870;PIX;202206;20
2315949;5474553;18252;PIX;202202;8
6115231;6314419;20850;PIX;202201;4
1754457;5181688;17191;PIX;202203;16
1754457;5181688;17191;PIX;202204;16
1734029;1482126;256;PIX;202206;58
1734029;1482126;256;PIX;202201;16
2315949;5474553;18252;PIX;202206;24
6918040;5730863;19127;PIX;202203;8
6581864;2258303;5754;PIX;202204;96
2446446;6066370;19550;PIX;202203;2
1657027;5610185;18732;PIX;202205;16
1657027;5610185;18732;PIX;202206;8
5770835;4032315;14460;PIX;202204;4
5770835;4032315;14460;PIX;202201;12
1508287;5711244;18970;Cartões;202201;6
2389445;1786361;8117;Pagamentos;202202;12
4225235;4770355;16047;Convênios;202202;8
6092783;2471294;11207;Convênios;202206;2
4225235;4770355;16047;Convênios;202203;4
1804185;1662062;477;Convênios;202206;2
5027095;3380924;12599;Pagamentos;202203;4
2542502;3261408;12840;Convênios;202202;5
2542502;3261408;12840;Pagamentos;202202;10
1670135;1800414;523;Pagamentos;202203;4
6092783;2471294;11207;Pagamentos;202202;2
5027095;3380924;12599;Cartões;202206;2
5027095;3380924;12599;Pagamentos;202202;6
2542502;3261408;12840;Cartões;202206;5
5027095;3380924;12599;Pagamentos;202205;4
3537038;2203439;8800;Convênios;202204;40
3403955;2811738;12009;Crédito;202202;24
3537038;2203439;8800;Convênios;202206;10
1819383;1565126;4839;Investimentos;202206;2
6092783;2471294;11207;Pagamentos;202204;2
2256051;5994861;19941;Pagamentos;202203;2
5027095;3380924;12599;Convênios;202205;2
4225235;4770355;16047;Pagamentos;202201;12
2256051;5994861;19941;Pagamentos;202202;4
5027095;3380924;12599;Convênios;202201;4
2542502;3261408;12840;Conta Corrente;202202;15
